2112,Edouard Vuillard,Male,1868,1940,15769,Girl in an Interior,78,objects,84,kitchen,3424,tea set
2112,Edouard Vuillard,Male,1868,1940,15769,Girl in an Interior,47,leisure and pastimes,48,eating and drinking,549,drinking
2112,Edouard Vuillard,Male,1868,1940,15769,Girl in an Interior,40,interiors,41,domestic,761,living room
2112,Edouard Vuillard,Male,1868,1940,15771,The Laden Table,106,places,108,countries and continents,1495,France
2112,Edouard Vuillard,Male,1868,1940,15771,The Laden Table,106,places,107,"cities, towns, villages (non-UK)",6099,"Paris, Rue de Calais 26"
2112,Edouard Vuillard,Male,1868,1940,15771,The Laden Table,145,society,183,nationality,1721,French
2112,Edouard Vuillard,Male,1868,1940,15771,The Laden Table,91,people,102,portraits: female,6097,"Roussel, Annette"
2112,Edouard Vuillard,Male,1868,1940,15771,The Laden Table,91,people,102,portraits: female,6114,Vuillard
2112,Edouard Vuillard,Male,1868,1940,15771,The Laden Table,91,people,104,portraits: male,6096,"Roussel, Jacques"
2112,Edouard Vuillard,Male,1868,1940,15771,The Laden Table,91,people,105,self-portraits,16374,"Vuillard, Edouard"
2112,Edouard Vuillard,Male,1868,1940,15771,The Laden Table,91,people,94,children,249,boy
2112,Edouard Vuillard,Male,1868,1940,15771,The Laden Table,91,people,94,children,594,girl
2112,Edouard Vuillard,Male,1868,1940,15771,The Laden Table,91,people,92,actions: postures and motions,694,sitting
2112,Edouard Vuillard,Male,1868,1940,15771,The Laden Table,91,people,95,adults,167,woman
2112,Edouard Vuillard,Male,1868,1940,15771,The Laden Table,78,objects,174,"reading, writing, printed matter",927,book - non-specific
2112,Edouard Vuillard,Male,1868,1940,15771,The Laden Table,78,objects,82,furnishings,826,table
2112,Edouard Vuillard,Male,1868,1940,15771,The Laden Table,13,architecture,17,features,971,door
2112,Edouard Vuillard,Male,1868,1940,15771,The Laden Table,13,architecture,17,features,529,window
2112,Edouard Vuillard,Male,1868,1940,15771,The Laden Table,40,interiors,41,domestic,761,living room
2112,Edouard Vuillard,Male,1868,1940,15771,The Laden Table,116,work and occupations,121,educational and scientific,7268,student
2748,Jacques Mahé de la Villeglé,Male,1926,,27088,Jazzmen,145,society,6927,lifestyle and culture,6928,advertising
2748,Jacques Mahé de la Villeglé,Male,1926,,27088,Jazzmen,13,architecture,28,"townscapes, man-made features",5172,billboard
2748,Jacques Mahé de la Villeglé,Male,1926,,27088,Jazzmen,184,abstraction,185,non-representational,225,colour
2748,Jacques Mahé de la Villeglé,Male,1926,,27088,Jazzmen,184,abstraction,185,non-representational,227,gestural
2748,Jacques Mahé de la Villeglé,Male,1926,,27088,Jazzmen,29,"emotions, concepts and ideas",6729,formal qualities,11714,defacement
2748,Jacques Mahé de la Villeglé,Male,1926,,27088,Jazzmen,29,"emotions, concepts and ideas",6729,formal qualities,8577,texture
2748,Jacques Mahé de la Villeglé,Male,1926,,27088,Jazzmen,91,people,95,adults,451,figure
2748,Jacques Mahé de la Villeglé,Male,1926,,27088,Jazzmen,47,leisure and pastimes,53,music and entertainment,10065,music
2748,Jacques Mahé de la Villeglé,Male,1926,,27088,Jazzmen,78,objects,174,"reading, writing, printed matter",4896,poster
2748,Jacques Mahé de la Villeglé,Male,1926,,27088,Jazzmen,162,symbols & personifications,166,inscriptions,9326,printed text
2464,William Fleetwood Varley,Male,1785,1856,23959,Composition: Mountain Landscape,13,architecture,26,residential,213,house
2464,William Fleetwood Varley,Male,1785,1856,23959,Composition: Mountain Landscape,13,architecture,28,"townscapes, man-made features",769,road
2464,William Fleetwood Varley,Male,1785,1856,23959,Composition: Mountain Landscape,60,nature,71,landscape,880,mountain
2464,William Fleetwood Varley,Male,1785,1856,23959,Composition: Mountain Landscape,60,nature,71,landscape,496,wooded
2464,William Fleetwood Varley,Male,1785,1856,23959,Composition: Mountain Landscape,60,nature,76,water: inland,495,river
2103,Paule Vézelay,Female,1892,1984,15738,Lines in Space No. 34,184,abstraction,185,non-representational,226,geometric
2103,Paule Vézelay,Female,1892,1984,15738,Lines in Space No. 34,29,"emotions, concepts and ideas",6729,formal qualities,6742,purity
2103,Paule Vézelay,Female,1892,1984,15738,Lines in Space No. 34,29,"emotions, concepts and ideas",6729,formal qualities,6746,space
2103,Paule Vézelay,Female,1892,1984,27091,Lines in Space No. 3,184,abstraction,185,non-representational,226,geometric
2103,Paule Vézelay,Female,1892,1984,27091,Lines in Space No. 3,29,"emotions, concepts and ideas",6729,formal qualities,6742,purity
2103,Paule Vézelay,Female,1892,1984,27091,Lines in Space No. 3,29,"emotions, concepts and ideas",6729,formal qualities,6746,space
2103,Paule Vézelay,Female,1892,1984,15740,Forms,184,abstraction,185,non-representational,796,irregular forms
2103,Paule Vézelay,Female,1892,1984,15740,Forms,29,"emotions, concepts and ideas",6729,formal qualities,6746,space
2103,Paule Vézelay,Female,1892,1984,26922,Five Forms,184,abstraction,185,non-representational,796,irregular forms
2103,Paule Vézelay,Female,1892,1984,26922,Five Forms,29,"emotions, concepts and ideas",6729,formal qualities,6742,purity
2103,Paule Vézelay,Female,1892,1984,15742,Forms on Grey,29,"emotions, concepts and ideas",6729,formal qualities,6735,balance
2103,Paule Vézelay,Female,1892,1984,15742,Forms on Grey,29,"emotions, concepts and ideas",6729,formal qualities,11717,order
2103,Paule Vézelay,Female,1892,1984,15742,Forms on Grey,29,"emotions, concepts and ideas",6729,formal qualities,6745,rhythm
2103,Paule Vézelay,Female,1892,1984,15742,Forms on Grey,184,abstraction,185,non-representational,226,geometric
2103,Paule Vézelay,Female,1892,1984,15742,Forms on Grey,184,abstraction,185,non-representational,9663,monochromatic
2103,Paule Vézelay,Female,1892,1984,15742,Forms on Grey,184,abstraction,189,from recognisable sources,222,man-made
2103,Paule Vézelay,Female,1892,1984,15743,Eight Forms and Three Circles,184,abstraction,185,non-representational,225,colour
2103,Paule Vézelay,Female,1892,1984,15743,Eight Forms and Three Circles,184,abstraction,185,non-representational,226,geometric
2103,Paule Vézelay,Female,1892,1984,15743,Eight Forms and Three Circles,184,abstraction,185,non-representational,796,irregular forms
2103,Paule Vézelay,Female,1892,1984,15741,Curves and Circles,184,abstraction,185,non-representational,796,irregular forms
2103,Paule Vézelay,Female,1892,1984,15739,Construction. Grey Lines on Pink Ground,184,abstraction,185,non-representational,225,colour
2103,Paule Vézelay,Female,1892,1984,15739,Construction. Grey Lines on Pink Ground,184,abstraction,185,non-representational,226,geometric
2103,Paule Vézelay,Female,1892,1984,15739,Construction. Grey Lines on Pink Ground,184,abstraction,185,non-representational,796,irregular forms
2103,Paule Vézelay,Female,1892,1984,15739,Construction. Grey Lines on Pink Ground,29,"emotions, concepts and ideas",6729,formal qualities,6744,movement
2103,Paule Vézelay,Female,1892,1984,15739,Construction. Grey Lines on Pink Ground,29,"emotions, concepts and ideas",6729,formal qualities,6746,space
2103,Paule Vézelay,Female,1892,1984,15730,"Le Pont Neuf, Paris",106,places,108,countries and continents,1495,France
2103,Paule Vézelay,Female,1892,1984,15730,"Le Pont Neuf, Paris",106,places,107,"cities, towns, villages (non-UK)",8910,"Paris, Pont Neuf"
2103,Paule Vézelay,Female,1892,1984,15730,"Le Pont Neuf, Paris",106,places,111,natural features (non-UK),2397,River Seine
2103,Paule Vézelay,Female,1892,1984,15730,"Le Pont Neuf, Paris",145,society,161,transport: water,1207,"boat, barge"
2103,Paule Vézelay,Female,1892,1984,15730,"Le Pont Neuf, Paris",13,architecture,15,bridges and viaducts,945,bridge
2103,Paule Vézelay,Female,1892,1984,15730,"Le Pont Neuf, Paris",13,architecture,28,"townscapes, man-made features",1048,square
2103,Paule Vézelay,Female,1892,1984,15730,"Le Pont Neuf, Paris",13,architecture,28,"townscapes, man-made features",210,streetlight
2103,Paule Vézelay,Female,1892,1984,15730,"Le Pont Neuf, Paris",13,architecture,21,monuments,3517,statue
2103,Paule Vézelay,Female,1892,1984,15730,"Le Pont Neuf, Paris",60,nature,76,water: inland,495,river
2103,Paule Vézelay,Female,1892,1984,15730,"Le Pont Neuf, Paris",60,nature,1809,trees,1827,tree
2103,Paule Vézelay,Female,1892,1984,15732,The Bathers,91,people,92,actions: postures and motions,1050,arm/arms raised
2103,Paule Vézelay,Female,1892,1984,15732,The Bathers,91,people,92,actions: postures and motions,270,standing
2103,Paule Vézelay,Female,1892,1984,15732,The Bathers,91,people,98,nudes,519,female
2103,Paule Vézelay,Female,1892,1984,15732,The Bathers,91,people,95,adults,167,woman
2103,Paule Vézelay,Female,1892,1984,15732,The Bathers,60,nature,76,water: inland,2087,bank
2103,Paule Vézelay,Female,1892,1984,15732,The Bathers,47,leisure and pastimes,52,recreational activities,1733,bathing / swimming
2103,Paule Vézelay,Female,1892,1984,15731,La Danseuse à la Corde,116,work and occupations,118,arts and entertainment,3012,acrobat
2103,Paule Vézelay,Female,1892,1984,15731,La Danseuse à la Corde,116,work and occupations,118,arts and entertainment,2988,dancer
2103,Paule Vézelay,Female,1892,1984,15731,La Danseuse à la Corde,91,people,98,nudes,519,female
2103,Paule Vézelay,Female,1892,1984,15731,La Danseuse à la Corde,91,people,95,adults,195,man
2103,Paule Vézelay,Female,1892,1984,15731,La Danseuse à la Corde,91,people,95,adults,167,woman
2103,Paule Vézelay,Female,1892,1984,15731,La Danseuse à la Corde,91,people,175,actions: processes and functions,1106,watching
2103,Paule Vézelay,Female,1892,1984,15731,La Danseuse à la Corde,40,interiors,43,places of entertainment,1802,theatre
2103,Paule Vézelay,Female,1892,1984,15734,Contrasted Curves,184,abstraction,185,non-representational,225,colour
2103,Paule Vézelay,Female,1892,1984,15734,Contrasted Curves,184,abstraction,185,non-representational,796,irregular forms
2103,Paule Vézelay,Female,1892,1984,15736,Four Forms and a Black Circle,184,abstraction,185,non-representational,796,irregular forms
2103,Paule Vézelay,Female,1892,1984,15735,Black Silhouettes on Red,184,abstraction,185,non-representational,225,colour
2103,Paule Vézelay,Female,1892,1984,15735,Black Silhouettes on Red,184,abstraction,185,non-representational,226,geometric
2103,Paule Vézelay,Female,1892,1984,15733,"A Circle, a Diamond & Two White Lines",184,abstraction,185,non-representational,225,colour
2103,Paule Vézelay,Female,1892,1984,15733,"A Circle, a Diamond & Two White Lines",184,abstraction,185,non-representational,226,geometric
2097,Marc Vaux,Male,1932,,26458,SQ 6 (1),184,abstraction,185,non-representational,226,geometric
2097,Marc Vaux,Male,1932,,109021,Lyla,184,abstraction,185,non-representational,225,colour
2097,Marc Vaux,Male,1932,,109021,Lyla,184,abstraction,185,non-representational,226,geometric
2097,Marc Vaux,Male,1932,,109018,Composition: Red and Green,184,abstraction,185,non-representational,225,colour
2097,Marc Vaux,Male,1932,,109018,Composition: Red and Green,184,abstraction,185,non-representational,796,irregular forms
2097,Marc Vaux,Male,1932,,109019,D1.6.,184,abstraction,185,non-representational,796,irregular forms
2097,Marc Vaux,Male,1932,,109019,D1.6.,184,abstraction,185,non-representational,9663,monochromatic
2097,Marc Vaux,Male,1932,,109020,Wake,184,abstraction,185,non-representational,225,colour
2097,Marc Vaux,Male,1932,,109020,Wake,184,abstraction,185,non-representational,226,geometric
2097,Marc Vaux,Male,1932,,15722,B/3L/73,184,abstraction,185,non-representational,225,colour
2097,Marc Vaux,Male,1932,,15722,B/3L/73,184,abstraction,185,non-representational,226,geometric
906,Chryssa Vardea,Female,1933,,2218,Study for Gates No. 4,184,abstraction,185,non-representational,226,geometric
906,Chryssa Vardea,Female,1933,,2218,Study for Gates No. 4,184,abstraction,185,non-representational,445,text
906,Chryssa Vardea,Female,1933,,2218,Study for Gates No. 4,162,symbols & personifications,166,inscriptions,4408,letter of alphabet
570,Antonio Verrio,Male,1639,1707,15729,Sketch for a Ceiling Decoration: An Assembly of the Gods,132,religion and belief,141,classical myths: gods and heroes,4087,Apollo
570,Antonio Verrio,Male,1639,1707,15729,Sketch for a Ceiling Decoration: An Assembly of the Gods,132,religion and belief,5731,universal religious imagery,5733,angel
570,Antonio Verrio,Male,1639,1707,15729,Sketch for a Ceiling Decoration: An Assembly of the Gods,132,religion and belief,5731,universal religious imagery,5735,cherub
570,Antonio Verrio,Male,1639,1707,15729,Sketch for a Ceiling Decoration: An Assembly of the Gods,132,religion and belief,5731,universal religious imagery,10925,god
570,Antonio Verrio,Male,1639,1707,15729,Sketch for a Ceiling Decoration: An Assembly of the Gods,145,society,160,transport: land,1255,chariot
570,Antonio Verrio,Male,1639,1707,15729,Sketch for a Ceiling Decoration: An Assembly of the Gods,60,nature,77,weather,1347,cloud
570,Antonio Verrio,Male,1639,1707,15729,Sketch for a Ceiling Decoration: An Assembly of the Gods,60,nature,67,animals: mammals,602,horse
570,Antonio Verrio,Male,1639,1707,15729,Sketch for a Ceiling Decoration: An Assembly of the Gods,60,nature,71,landscape,4574,sky
570,Antonio Verrio,Male,1639,1707,15729,Sketch for a Ceiling Decoration: An Assembly of the Gods,60,nature,62,animals: birds,2415,swan
570,Antonio Verrio,Male,1639,1707,15729,Sketch for a Ceiling Decoration: An Assembly of the Gods,91,people,92,actions: postures and motions,1503,flying
562,Joseph Van Aken,Male,1699,1749,15689,An English Family at Tea,132,religion and belief,141,classical myths: gods and heroes,2027,Bacchus
562,Joseph Van Aken,Male,1699,1749,15689,An English Family at Tea,13,architecture,17,features,244,arch
562,Joseph Van Aken,Male,1699,1749,15689,An English Family at Tea,13,architecture,17,features,245,column
562,Joseph Van Aken,Male,1699,1749,15689,An English Family at Tea,13,architecture,22,periods and styles,514,classical
562,Joseph Van Aken,Male,1699,1749,15689,An English Family at Tea,91,people,1789,portraits: unidentified,1867,family
562,Joseph Van Aken,Male,1699,1749,15689,An English Family at Tea,91,people,98,nudes,480,male
562,Joseph Van Aken,Male,1699,1749,15689,An English Family at Tea,91,people,95,adults,195,man
562,Joseph Van Aken,Male,1699,1749,15689,An English Family at Tea,91,people,95,adults,167,woman
562,Joseph Van Aken,Male,1699,1749,15689,An English Family at Tea,145,society,6904,family,6907,family
562,Joseph Van Aken,Male,1699,1749,15689,An English Family at Tea,40,interiors,41,domestic,527,interior - non-specific
562,Joseph Van Aken,Male,1699,1749,15689,An English Family at Tea,78,objects,84,kitchen,6465,kettle
562,Joseph Van Aken,Male,1699,1749,15689,An English Family at Tea,78,objects,84,kitchen,13344,tea caddy
562,Joseph Van Aken,Male,1699,1749,15689,An English Family at Tea,78,objects,84,kitchen,3424,tea set
562,Joseph Van Aken,Male,1699,1749,15689,An English Family at Tea,78,objects,80,fine arts and music,649,"sculpture, classical"
562,Joseph Van Aken,Male,1699,1749,15689,An English Family at Tea,116,work and occupations,119,domestic,1220,maid
562,Joseph Van Aken,Male,1699,1749,15689,An English Family at Tea,47,leisure and pastimes,48,eating and drinking,3352,tea party
2651,Leon Vilaincour,Male,1923,,25992,A Life,91,people,104,portraits: male,15475,"Franz Josef, Emperor"
2651,Leon Vilaincour,Male,1923,,25992,A Life,91,people,104,portraits: male,5978,"Napoleon I,  Emperor"
2651,Leon Vilaincour,Male,1923,,25992,A Life,91,people,104,portraits: male,15474,"de Gaulle, Charles André Joseph Marie"
2651,Leon Vilaincour,Male,1923,,25992,A Life,91,people,94,children,219,child
2651,Leon Vilaincour,Male,1923,,25992,A Life,91,people,97,groups,799,group
2651,Leon Vilaincour,Male,1923,,25992,A Life,91,people,93,body,615,head / face
2651,Leon Vilaincour,Male,1923,,25992,A Life,91,people,177,actions: expressive,275,kissing
2651,Leon Vilaincour,Male,1923,,25992,A Life,91,people,95,adults,195,man
2651,Leon Vilaincour,Male,1923,,25992,A Life,91,people,95,adults,167,woman
2651,Leon Vilaincour,Male,1923,,25992,A Life,78,objects,169,religious and ceremonial,2158,crown
2651,Leon Vilaincour,Male,1923,,25992,A Life,78,objects,287,miscellaneous,4847,glass
2651,Leon Vilaincour,Male,1923,,25992,A Life,78,objects,80,fine arts and music,2648,sculpture
2651,Leon Vilaincour,Male,1923,,25992,A Life,116,work and occupations,869,royalty and social rank,7329,emperor
2651,Leon Vilaincour,Male,1923,,25992,A Life,116,work and occupations,130,public service,3114,"politician, president"
2651,Leon Vilaincour,Male,1923,,25992,A Life,116,work and occupations,128,military,867,soldier
2651,Leon Vilaincour,Male,1923,,25992,A Life,145,society,6904,family,6907,family
2651,Leon Vilaincour,Male,1923,,25992,A Life,145,society,146,birth to death,6796,stages of life
2651,Leon Vilaincour,Male,1923,,25992,A Life,184,abstraction,185,non-representational,226,geometric
2651,Leon Vilaincour,Male,1923,,25992,A Life,29,"emotions, concepts and ideas",31,emotions and human qualities,6782,heroism
2651,Leon Vilaincour,Male,1923,,25992,A Life,29,"emotions, concepts and ideas",31,emotions and human qualities,3008,love
2651,Leon Vilaincour,Male,1923,,25992,A Life,29,"emotions, concepts and ideas",31,emotions and human qualities,6852,memory
2651,Leon Vilaincour,Male,1923,,25992,A Life,29,"emotions, concepts and ideas",30,universal concepts,3647,history
2651,Leon Vilaincour,Male,1923,,25992,A Life,60,nature,64,animals: features,13776,pearl
2651,Leon Vilaincour,Male,1923,,25976,1804-1995,184,abstraction,185,non-representational,225,colour
2651,Leon Vilaincour,Male,1923,,25976,1804-1995,184,abstraction,185,non-representational,796,irregular forms
2108,Carel Visser,Male,1928,,15752,[title not known],184,abstraction,185,non-representational,226,geometric
2108,Carel Visser,Male,1928,,15749,[title not known],184,abstraction,185,non-representational,226,geometric
2108,Carel Visser,Male,1928,,15754,[title not known],184,abstraction,185,non-representational,226,geometric
2108,Carel Visser,Male,1928,,15756,[title not known],184,abstraction,185,non-representational,226,geometric
2108,Carel Visser,Male,1928,,15753,[title not known],184,abstraction,185,non-representational,226,geometric
2108,Carel Visser,Male,1928,,15751,[title not known],184,abstraction,185,non-representational,226,geometric
2108,Carel Visser,Male,1928,,15755,[title not known],184,abstraction,185,non-representational,226,geometric
2108,Carel Visser,Male,1928,,15750,[title not known],184,abstraction,185,non-representational,226,geometric
565,Sir Anthony Van Dyck,Male,1599,1641,15694,A Lady of the Spencer Family,91,people,102,portraits: female,6995,Spencer
565,Sir Anthony Van Dyck,Male,1599,1641,15694,A Lady of the Spencer Family,91,people,92,actions: postures and motions,270,standing
565,Sir Anthony Van Dyck,Male,1599,1641,15694,A Lady of the Spencer Family,91,people,95,adults,167,woman
565,Sir Anthony Van Dyck,Male,1599,1641,15694,A Lady of the Spencer Family,78,objects,82,furnishings,841,curtain
565,Sir Anthony Van Dyck,Male,1599,1641,15694,A Lady of the Spencer Family,78,objects,88,clothing and personal effects,3235,dress
565,Sir Anthony Van Dyck,Male,1599,1641,15694,A Lady of the Spencer Family,78,objects,88,clothing and personal effects,629,jewellery
565,Sir Anthony Van Dyck,Male,1599,1641,15694,A Lady of the Spencer Family,78,objects,170,vessels and containers,5213,urn
565,Sir Anthony Van Dyck,Male,1599,1641,15694,A Lady of the Spencer Family,60,nature,67,animals: mammals,1002,"dog, spaniel"
565,Sir Anthony Van Dyck,Male,1599,1641,15694,A Lady of the Spencer Family,162,symbols & personifications,163,emotional states and conditions,6901,fidelity - dog
565,Sir Anthony Van Dyck,Male,1599,1641,15694,A Lady of the Spencer Family,162,symbols & personifications,163,emotional states and conditions,6996,fidelity - lizard
565,Sir Anthony Van Dyck,Male,1599,1641,15694,A Lady of the Spencer Family,40,interiors,41,domestic,527,interior - non-specific
565,Sir Anthony Van Dyck,Male,1599,1641,15694,A Lady of the Spencer Family,145,society,157,sex and relationships,2362,marriage
565,Sir Anthony Van Dyck,Male,1599,1641,25994,Portrait of Sir William Killigrew,91,people,104,portraits: male,16056,"Killigrew, William, Sir"
565,Sir Anthony Van Dyck,Male,1599,1641,25994,Portrait of Sir William Killigrew,91,people,92,actions: postures and motions,4507,hand/hands on hip
565,Sir Anthony Van Dyck,Male,1599,1641,25994,Portrait of Sir William Killigrew,91,people,95,adults,195,man
565,Sir Anthony Van Dyck,Male,1599,1641,25994,Portrait of Sir William Killigrew,78,objects,10639,"fine art and design, named works",16796,"Titian, 'Giacomo Doria'"
565,Sir Anthony Van Dyck,Male,1599,1641,25994,Portrait of Sir William Killigrew,78,objects,88,clothing and personal effects,1889,collar
565,Sir Anthony Van Dyck,Male,1599,1641,25994,Portrait of Sir William Killigrew,78,objects,88,clothing and personal effects,6355,ring
565,Sir Anthony Van Dyck,Male,1599,1641,25994,Portrait of Sir William Killigrew,13,architecture,17,features,245,column
565,Sir Anthony Van Dyck,Male,1599,1641,25994,Portrait of Sir William Killigrew,29,"emotions, concepts and ideas",31,emotions and human qualities,2209,contemplation
565,Sir Anthony Van Dyck,Male,1599,1641,25994,Portrait of Sir William Killigrew,116,work and occupations,869,royalty and social rank,3074,courtier
565,Sir Anthony Van Dyck,Male,1599,1641,25994,Portrait of Sir William Killigrew,116,work and occupations,126,literary,5079,playwright
565,Sir Anthony Van Dyck,Male,1599,1641,25994,Portrait of Sir William Killigrew,60,nature,71,landscape,625,landscape - non-specific
565,Sir Anthony Van Dyck,Male,1599,1641,25994,Portrait of Sir William Killigrew,60,nature,1809,trees,1827,tree
565,Sir Anthony Van Dyck,Male,1599,1641,76763,"Portrait of Mary Hill, Lady Killigrew",91,people,102,portraits: female,16790,"Killigrew, Mary Hill, Lady"
565,Sir Anthony Van Dyck,Male,1599,1641,76763,"Portrait of Mary Hill, Lady Killigrew",91,people,95,adults,167,woman
565,Sir Anthony Van Dyck,Male,1599,1641,76763,"Portrait of Mary Hill, Lady Killigrew",78,objects,10639,"fine art and design, named works",16794,"Titian, painting, 'Flora'"
565,Sir Anthony Van Dyck,Male,1599,1641,76763,"Portrait of Mary Hill, Lady Killigrew",78,objects,10639,"fine art and design, named works",16795,"Titian, painting, 'La Schiavona'"
565,Sir Anthony Van Dyck,Male,1599,1641,76763,"Portrait of Mary Hill, Lady Killigrew",78,objects,88,clothing and personal effects,3235,dress
565,Sir Anthony Van Dyck,Male,1599,1641,76763,"Portrait of Mary Hill, Lady Killigrew",78,objects,88,clothing and personal effects,1380,earring
565,Sir Anthony Van Dyck,Male,1599,1641,76763,"Portrait of Mary Hill, Lady Killigrew",78,objects,88,clothing and personal effects,2217,necklace
565,Sir Anthony Van Dyck,Male,1599,1641,76763,"Portrait of Mary Hill, Lady Killigrew",162,symbols & personifications,670,mythological,16793,Venus - rose
565,Sir Anthony Van Dyck,Male,1599,1641,76763,"Portrait of Mary Hill, Lady Killigrew",162,symbols & personifications,163,emotional states and conditions,16792,constancy - rock
565,Sir Anthony Van Dyck,Male,1599,1641,76763,"Portrait of Mary Hill, Lady Killigrew",162,symbols & personifications,163,emotional states and conditions,6587,love - rose
565,Sir Anthony Van Dyck,Male,1599,1641,76763,"Portrait of Mary Hill, Lady Killigrew",60,nature,71,landscape,563,rocky
565,Sir Anthony Van Dyck,Male,1599,1641,76763,"Portrait of Mary Hill, Lady Killigrew",60,nature,72,plants and flowers,1283,rose
2094,Georges Vantongerloo,Male,1886,1965,15699,Interrelation of Volumes,29,"emotions, concepts and ideas",6729,formal qualities,6735,balance
2094,Georges Vantongerloo,Male,1886,1965,15699,Interrelation of Volumes,29,"emotions, concepts and ideas",6729,formal qualities,6746,space
2094,Georges Vantongerloo,Male,1886,1965,15699,Interrelation of Volumes,184,abstraction,185,non-representational,226,geometric
2094,Georges Vantongerloo,Male,1886,1965,15698,No. 98 2478 Red/135 Green,29,"emotions, concepts and ideas",6729,formal qualities,6735,balance
2094,Georges Vantongerloo,Male,1886,1965,15698,No. 98 2478 Red/135 Green,29,"emotions, concepts and ideas",6729,formal qualities,8034,sequence
